order_id,order_date,ship_date,ship_mode,customer_id,segment,region,product_id,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-002366,2026-02-01,2026-02-05,Same Day,CUST-00756,Corporate,East,PROD-0266,Office Supplies,Binders,11,814.97,0.0,8964.67,1269.56
ORD-002367,2025-06-13,2025-06-18,Second Class,CUST-00663,Consumer,East,PROD-0267,Technology,Accessories,10,792.17,0.0,7921.7,-704.04
ORD-002368,2023-10-28,2023-10-31,Standard Class,CUST-00715,Consumer,West,PROD-0268,Office Supplies,Binders,11,110.66,0.0,1217.26,-2.19
ORD-002369,2024-08-01,2024-08-05,Standard Class,CUST-00655,Consumer,South,PROD-0269,Office Supplies,Paper,1,131.19,0.1,118.07,1.4
ORD-002370,2025-05-28,2025-06-04,Standard Class,CUST-00116,Corporate,South,PROD-0270,Furniture,Bookcases,7,668.63,0.1,4212.37,-185.86
ORD-002371,2025-01-25,2025-01-26,Standard Class,CUST-00826,Corporate,West,PROD-0271,Furniture,Bookcases,8,254.45,0.0,2035.6,81.11
ORD-002372,2024-04-11,2024-04-14,First Class,CUST-00422,Home Office,West,PROD-0272,Technology,Phones,3,584.12,0.0,1752.36,452.98
ORD-002373,2023-02-08,2023-02-15,Second Class,CUST-00200,Home Office,East,PROD-0273,Furniture,Furnishings,6,502.17,0.0,3013.02,634.07
ORD-002374,2024-09-06,2024-09-08,Standard Class,CUST-00483,Consumer,South,PROD-0274,Furniture,Bookcases,11,595.8,0.1,5898.42,643.53
ORD-002375,2025-08-18,2025-08-22,Same Day,CUST-00491,Corporate,East,PROD-0275,Office Supplies,Binders,3,374.12,0.15,954.01,163.74
ORD-002376,2023-08-09,2023-08-12,Second Class,CUST-00417,Corporate,South,PROD-0276,Office Supplies,Art,6,523.69,0.0,3142.14,566.68
ORD-002377,2024-01-16,2024-01-17,Standard Class,CUST-00070,Consumer,West,PROD-0277,Furniture,Furnishings,1,897.15,0.1,807.43,-74.58
ORD-002378,2023-11-03,2023-11-07,Standard Class,CUST-00035,Consumer,Central,PROD-0278,Technology,Phones,11,416.81,0.0,4584.91,1471.75
ORD-002379,2023-07-18,2023-07-20,First Class,CUST-00170,Corporate,East,PROD-0279,Office Supplies,Storage,11,23.14,0.0,254.54,78.6
ORD-002380,2024-01-02,2024-01-07,Standard Class,CUST-00609,Home Office,South,PROD-0280,Technology,Accessories,6,889.0,0.0,5334.0,101.92
ORD-002381,2025-04-30,2025-05-04,Second Class,CUST-00388,Corporate,West,PROD-0281,Office Supplies,Paper,1,484.29,0.1,435.86,151.66
ORD-002382,2025-08-19,2025-08-25,Standard Class,CUST-00132,Home Office,East,PROD-0282,Office Supplies,Labels,3,718.6,0.0,2155.8,480.0
ORD-002383,2024-09-09,2024-09-14,Second Class,CUST-00260,Corporate,South,PROD-0283,Office Supplies,Paper,7,862.91,0.0,6040.37,1092.03
ORD-002384,2026-01-02,2026-01-09,First Class,CUST-00899,Corporate,West,PROD-0284,Furniture,Bookcases,7,51.06,0.0,357.42,-16.54
ORD-002385,2025-05-31,2025-06-06,Standard Class,CUST-00318,Consumer,West,PROD-0285,Technology,Machines,8,296.61,0.0,2372.88,535.49
ORD-002386,2026-01-01,2026-01-05,First Class,CUST-00626,Home Office,East,PROD-0286,Technology,Phones,7,692.92,0.1,4365.4,-215.09
ORD-002387,2024-01-29,2024-01-30,Second Class,CUST-00322,Home Office,Central,PROD-0287,Technology,Machines,3,629.55,0.15,1605.35,36.41
ORD-002388,2025-05-19,2025-05-25,Standard Class,CUST-00048,Consumer,South,PROD-0288,Technology,Copiers,8,613.28,0.0,4906.24,-318.21
ORD-002389,2026-05-14,2026-05-17,Standard Class,CUST-00877,Home Office,West,PROD-0289,Office Supplies,Storage,2,282.67,0.0,565.34,69.27
ORD-002390,2024-02-10,2024-02-17,First Class,CUST-00891,Home Office,South,PROD-0290,Office Supplies,Storage,3,814.04,0.0,2442.12,625.62
ORD-002391,2023-04-29,2023-05-05,Standard Class,CUST-00623,Consumer,Central,PROD-0291,Office Supplies,Binders,2,899.04,0.0,1798.08,557.81
ORD-002392,2023-08-05,2023-08-11,First Class,CUST-00305,Corporate,South,PROD-0292,Office Supplies,Art,6,877.0,0.1,4735.8,855.88
ORD-002393,2024-05-23,2024-05-29,Standard Class,CUST-00324,Consumer,East,PROD-0293,Furniture,Chairs,3,460.03,0.0,1380.09,27.55
ORD-002394,2023-01-18,2023-01-21,First Class,CUST-00649,Home Office,West,PROD-0294,Technology,Machines,5,486.18,0.1,2187.81,774.01
ORD-002395,2026-06-23,2026-06-29,Standard Class,CUST-00678,Home Office,East,PROD-0295,Technology,Machines,6,68.37,0.0,410.22,90.24
ORD-002396,2023-04-21,2023-04-28,Second Class,CUST-00399,Home Office,West,PROD-0296,Furniture,Tables,4,804.7,0.0,3218.8,600.83
ORD-002397,2025-05-17,2025-05-20,Second Class,CUST-00492,Consumer,South,PROD-0297,Office Supplies,Paper,10,462.15,0.0,4621.5,468.87
ORD-002398,2025-07-07,2025-07-09,First Class,CUST-00693,Consumer,Central,PROD-0298,Technology,Phones,7,372.81,0.0,2609.67,498.35
ORD-002399,2023-01-12,2023-01-14,Standard Class,CUST-00337,Consumer,Central,PROD-0299,Office Supplies,Storage,8,76.83,0.1,553.18,182.68
ORD-002400,2023-07-19,2023-07-24,Second Class,CUST-00071,Corporate,East,PROD-0300,Office Supplies,Paper,1,463.92,0.0,463.92,49.71
ORD-002401,2026-06-27,2026-07-03,Standard Class,CUST-00145,Home Office,West,PROD-0001,Office Supplies,Art,5,442.74,0.0,2213.7,-16.46
ORD-002402,2026-04-07,2026-04-10,Standard Class,CUST-00542,Consumer,East,PROD-0002,Office Supplies,Art,5,564.39,0.1,2539.76,293.64
ORD-002403,2026-05-19,2026-05-26,Standard Class,CUST-00606,Consumer,East,PROD-0003,Office Supplies,Labels,1,188.22,0.2,150.58,18.6
ORD-002404,2025-03-01,2025-03-05,Same Day,CUST-00229,Corporate,Central,PROD-0004,Office Supplies,Storage,3,571.03,0.0,1713.09,-42.3
ORD-002405,2023-09-24,2023-09-29,Standard Class,CUST-00715,Home Office,West,PROD-0005,Technology,Machines,9,176.54,0.0,1588.86,200.94
ORD-002406,2023-04-17,2023-04-18,Same Day,CUST-00850,Corporate,West,PROD-0006,Office Supplies,Labels,7,261.17,0.2,1462.55,-13.68
ORD-002407,2025-10-28,2025-10-31,Standard Class,CUST-00053,Home Office,East,PROD-0007,Office Supplies,Storage,7,713.92,0.0,4997.44,505.03
ORD-002408,2025-06-09,2025-06-16,First Class,CUST-00733,Corporate,South,PROD-0008,Technology,Phones,6,17.93,0.1,96.82,14.19
ORD-002409,2026-06-02,2026-06-09,Standard Class,CUST-00238,Consumer,South,PROD-0009,Technology,Phones,4,786.22,0.0,3144.88,1223.2
ORD-002410,2023-12-18,2023-12-23,Standard Class,CUST-00395,Consumer,West,PROD-0010,Office Supplies,Art,5,430.22,0.0,2151.1,557.64
ORD-002411,2026-05-15,2026-05-19,Second Class,CUST-00787,Home Office,South,PROD-0011,Furniture,Chairs,3,700.34,0.1,1890.92,654.01
ORD-002412,2024-07-23,2024-07-26,Same Day,CUST-00697,Home Office,West,PROD-0012,Office Supplies,Labels,3,244.68,0.0,734.04,195.67
ORD-002413,2023-09-30,2023-10-07,Same Day,CUST-00451,Home Office,Central,PROD-0013,Technology,Accessories,7,139.51,0.0,976.57,57.8
ORD-002414,2026-03-19,2026-03-24,Standard Class,CUST-00628,Home Office,East,PROD-0014,Furniture,Bookcases,5,360.82,0.0,1804.1,146.91
ORD-002415,2023-05-07,2023-05-10,Second Class,CUST-00023,Consumer,South,PROD-0015,Technology,Copiers,3,119.21,0.15,303.99,110.64
ORD-002416,2024-03-08,2024-03-09,Second Class,CUST-00358,Consumer,West,PROD-0016,Office Supplies,Storage,8,340.24,0.2,2177.54,135.3
ORD-002417,2024-12-08,2024-12-10,Standard Class,CUST-00613,Corporate,Central,PROD-0017,Furniture,Bookcases,5,281.53,0.0,1407.65,76.92
ORD-002418,2024-03-25,2024-03-29,Standard Class,CUST-00838,Home Office,West,PROD-0018,Technology,Machines,7,853.93,0.0,5977.51,-330.09
ORD-002419,2023-10-15,2023-10-21,Standard Class,CUST-00293,Consumer,West,PROD-0019,Furniture,Tables,6,217.06,0.1,1172.12,86.41
ORD-002420,2024-07-26,2024-07-29,Second Class,CUST-00019,Consumer,South,PROD-0020,Office Supplies,Labels,4,739.73,0.1,2663.03,688.85
ORD-002421,2026-04-29,2026-05-04,Standard Class,CUST-00073,Consumer,Central,PROD-0021,Technology,Phones,8,328.49,0.0,2627.92,997.36
ORD-002422,2024-10-30,2024-11-04,First Class,CUST-00200,Home Office,Central,PROD-0022,Technology,Machines,4,386.31,0.0,1545.24,-58.66
ORD-002423,2024-11-28,2024-11-29,Standard Class,CUST-00343,Consumer,Central,PROD-0023,Furniture,Tables,10,308.82,0.0,3088.2,824.78
ORD-002424,2026-01-04,2026-01-09,Second Class,CUST-00277,Consumer,West,PROD-0024,Office Supplies,Binders,8,170.12,0.15,1156.82,230.73
ORD-002425,2024-08-24,2024-08-27,Standard Class,CUST-00687,Home Office,Central,PROD-0025,Office Supplies,Art,10,525.37,0.1,4728.33,86.78
ORD-002426,2025-04-02,2025-04-06,Standard Class,CUST-00622,Consumer,Central,PROD-0026,Furniture,Bookcases,3,746.57,0.0,2239.71,110.55
ORD-002427,2026-01-27,2026-02-01,Standard Class,CUST-00217,Consumer,West,PROD-0027,Technology,Phones,10,170.1,0.0,1701.0,402.39
ORD-002428,2024-07-06,2024-07-09,Standard Class,CUST-00478,Home Office,Central,PROD-0028,Office Supplies,Storage,2,715.36,0.0,1430.72,290.17
ORD-002429,2026-05-08,2026-05-15,Second Class,CUST-00095,Home Office,South,PROD-0029,Office Supplies,Labels,4,653.49,0.0,2613.96,184.08
ORD-002430,2023-01-23,2023-01-25,Standard Class,CUST-00483,Consumer,East,PROD-0030,Office Supplies,Binders,5,311.34,0.0,1556.7,311.36
ORD-002431,2024-01-22,2024-01-24,Same Day,CUST-00393,Consumer,Central,PROD-0031,Office Supplies,Paper,11,261.46,0.2,2300.85,637.29
ORD-002432,2023-02-16,2023-02-21,Standard Class,CUST-00188,Consumer,East,PROD-0032,Office Supplies,Storage,3,81.52,0.1,220.1,-2.98
ORD-002433,2023-02-14,2023-02-21,Standard Class,CUST-00777,Consumer,South,PROD-0033,Technology,Machines,6,492.53,0.0,2955.18,40.26
ORD-002434,2025-01-27,2025-02-01,Standard Class,CUST-00642,Home Office,East,PROD-0034,Furniture,Chairs,5,630.41,0.1,2836.84,797.1
ORD-002435,2023-02-28,2023-03-07,Second Class,CUST-00711,Consumer,East,PROD-0035,Furniture,Bookcases,2,280.93,0.0,561.86,58.87
ORD-002436,2024-11-08,2024-11-13,Standard Class,CUST-00188,Home Office,South,PROD-0036,Office Supplies,Binders,5,571.99,0.1,2573.95,350.24
ORD-002437,2023-11-07,2023-11-08,Same Day,CUST-00232,Corporate,East,PROD-0037,Furniture,Bookcases,2,332.02,0.0,664.04,75.63
ORD-002438,2023-10-25,2023-11-01,Standard Class,CUST-00229,Corporate,East,PROD-0038,Technology,Phones,11,193.13,0.2,1699.54,244.7
ORD-002439,2024-04-13,2024-04-17,Same Day,CUST-00616,Consumer,South,PROD-0039,Furniture,Furnishings,2,263.63,0.1,474.53,17.85
ORD-002440,2023-12-10,2023-12-13,Standard Class,CUST-00110,Home Office,East,PROD-0040,Furniture,Chairs,1,323.8,0.0,323.8,66.92
ORD-002441,2023-11-16,2023-11-21,Standard Class,CUST-00611,Home Office,West,PROD-0041,Office Supplies,Art,9,388.48,0.0,3496.32,54.75
ORD-002442,2025-10-20,2025-10-22,Standard Class,CUST-00119,Home Office,West,PROD-0042,Office Supplies,Art,7,554.23,0.0,3879.61,236.42
ORD-002443,2024-05-27,2024-05-31,First Class,CUST-00476,Corporate,West,PROD-0043,Office Supplies,Art,4,169.01,0.15,574.63,15.83
ORD-002444,2024-01-23,2024-01-29,Standard Class,CUST-00604,Corporate,South,PROD-0044,Office Supplies,Paper,9,191.08,0.1,1547.75,151.85
ORD-002445,2025-11-29,2025-12-04,Standard Class,CUST-00424,Corporate,East,PROD-0045,Furniture,Bookcases,3,150.43,0.3,315.9,79.81
ORD-002446,2025-02-12,2025-02-13,Same Day,CUST-00114,Consumer,West,PROD-0046,Furniture,Tables,11,80.48,0.1,796.75,163.19
ORD-002447,2023-04-10,2023-04-16,First Class,CUST-00227,Corporate,South,PROD-0047,Technology,Copiers,5,249.22,0.0,1246.1,59.37
ORD-002448,2023-10-26,2023-10-27,Second Class,CUST-00135,Corporate,South,PROD-0048,Office Supplies,Storage,5,660.32,0.0,3301.6,869.61
ORD-002449,2023-12-28,2024-01-03,Same Day,CUST-00858,Corporate,Central,PROD-0049,Office Supplies,Binders,10,432.41,0.0,4324.1,930.14
ORD-002450,2026-01-23,2026-01-25,Standard Class,CUST-00221,Corporate,South,PROD-0050,Furniture,Chairs,9,123.05,0.0,1107.45,108.0
ORD-002451,2025-06-10,2025-06-15,Standard Class,CUST-00832,Corporate,Central,PROD-0051,Office Supplies,Paper,4,589.31,0.0,2357.24,210.04
ORD-002452,2024-03-23,2024-03-24,Standard Class,CUST-00606,Home Office,Central,PROD-0052,Office Supplies,Art,8,314.42,0.0,2515.36,610.74
ORD-002453,2024-12-05,2024-12-11,Standard Class,CUST-00686,Consumer,West,PROD-0053,Office Supplies,Storage,3,809.15,0.0,2427.45,482.34
ORD-002454,2026-04-17,2026-04-23,Standard Class,CUST-00238,Home Office,South,PROD-0054,Office Supplies,Storage,2,181.58,0.0,363.16,105.62
ORD-002455,2023-02-12,2023-02-17,Standard Class,CUST-00383,Consumer,East,PROD-0055,Furniture,Bookcases,5,890.39,0.0,4451.95,1704.12
ORD-002456,2023-05-31,2023-06-07,Standard Class,CUST-00239,Consumer,Central,PROD-0056,Technology,Copiers,2,698.81,0.1,1257.86,247.56
ORD-002457,2023-07-17,2023-07-23,Standard Class,CUST-00765,Consumer,East,PROD-0057,Office Supplies,Storage,9,43.08,0.0,387.72,-18.2
ORD-002458,2025-12-14,2025-12-18,Second Class,CUST-00721,Corporate,East,PROD-0058,Furniture,Tables,3,522.49,0.0,1567.47,576.19
ORD-002459,2025-10-30,2025-11-06,Standard Class,CUST-00045,Corporate,East,PROD-0059,Technology,Phones,11,82.72,0.2,727.94,214.61
ORD-002460,2026-03-05,2026-03-08,Standard Class,CUST-00626,Corporate,South,PROD-0060,Office Supplies,Storage,11,839.99,0.0,9239.89,3035.84
ORD-002461,2026-06-19,2026-06-26,Second Class,CUST-00392,Consumer,East,PROD-0061,Office Supplies,Storage,7,74.6,0.15,443.87,172.21
ORD-002462,2026-03-01,2026-03-06,Standard Class,CUST-00338,Corporate,West,PROD-0062,Office Supplies,Binders,7,321.81,0.0,2252.67,504.99
ORD-002463,2024-03-18,2024-03-22,First Class,CUST-00580,Corporate,Central,PROD-0063,Furniture,Chairs,11,552.18,0.0,6073.98,1094.57
ORD-002464,2025-08-16,2025-08-19,Standard Class,CUST-00031,Consumer,East,PROD-0064,Office Supplies,Paper,10,156.24,0.2,1249.92,456.82
ORD-002465,2024-01-24,2024-01-29,First Class,CUST-00006,Consumer,Central,PROD-0065,Technology,Accessories,9,617.29,0.0,5555.61,-479.19
ORD-002466,2023-07-10,2023-07-12,Second Class,CUST-00493,Home Office,South,PROD-0066,Office Supplies,Art,6,252.69,0.3,1061.3,-60.6
ORD-002467,2026-02-23,2026-02-24,Standard Class,CUST-00228,Consumer,South,PROD-0067,Office Supplies,Storage,2,317.11,0.0,634.22,230.87
ORD-002468,2023-01-26,2023-01-30,Second Class,CUST-00645,Home Office,West,PROD-0068,Office Supplies,Art,3,855.45,0.0,2566.35,466.09
ORD-002469,2025-01-17,2025-01-24,Second Class,CUST-00266,Consumer,South,PROD-0069,Technology,Machines,7,490.51,0.0,3433.57,1117.86
ORD-002470,2024-02-18,2024-02-20,First Class,CUST-00139,Consumer,West,PROD-0070,Office Supplies,Binders,1,440.42,0.15,374.36,63.44
ORD-002471,2024-07-29,2024-08-02,Standard Class,CUST-00770,Consumer,West,PROD-0071,Office Supplies,Storage,1,504.18,0.0,504.18,54.55
ORD-002472,2023-07-25,2023-08-01,Standard Class,CUST-00528,Corporate,West,PROD-0072,Furniture,Furnishings,5,498.31,0.0,2491.55,582.61
ORD-002473,2026-03-18,2026-03-25,Standard Class,CUST-00618,Consumer,East,PROD-0073,Furniture,Tables,11,288.45,0.0,3172.95,114.59
ORD-002474,2023-11-16,2023-11-20,Standard Class,CUST-00532,Consumer,Central,PROD-0074,Office Supplies,Paper,2,583.34,0.0,1166.68,-62.63
ORD-002475,2026-03-02,2026-03-07,Standard Class,CUST-00169,Corporate,Central,PROD-0075,Office Supplies,Binders,7,633.81,0.0,4436.67,1043.53
ORD-002476,2025-05-07,2025-05-09,Second Class,CUST-00214,Corporate,East,PROD-0076,Office Supplies,Labels,1,602.84,0.0,602.84,73.74
ORD-002477,2024-09-19,2024-09-24,Standard Class,CUST-00388,Consumer,East,PROD-0077,Office Supplies,Labels,4,90.74,0.15,308.52,84.39
ORD-002478,2024-07-13,2024-07-19,Standard Class,CUST-00787,Home Office,West,PROD-0078,Office Supplies,Storage,11,171.92,0.3,1323.78,342.37
ORD-002479,2024-12-28,2025-01-03,Standard Class,CUST-00056,Home Office,Central,PROD-0079,Office Supplies,Art,3,532.77,0.0,1598.31,-3.04
ORD-002480,2025-04-30,2025-05-01,Second Class,CUST-00640,Consumer,East,PROD-0080,Office Supplies,Labels,5,646.87,0.0,3234.35,48.56
ORD-002481,2023-02-05,2023-02-12,Standard Class,CUST-00030,Home Office,West,PROD-0081,Office Supplies,Paper,9,29.7,0.0,267.3,68.61
ORD-002482,2025-09-17,2025-09-18,Standard Class,CUST-00509,Home Office,West,PROD-0082,Office Supplies,Binders,3,10.09,0.0,30.27,3.62
ORD-002483,2025-05-04,2025-05-07,Standard Class,CUST-00487,Consumer,West,PROD-0083,Technology,Copiers,8,723.73,0.3,4052.89,1616.19
ORD-002484,2025-06-17,2025-06-24,Second Class,CUST-00464,Consumer,Central,PROD-0084,Office Supplies,Storage,11,592.59,0.0,6518.49,-276.3
ORD-002485,2023-04-21,2023-04-23,Second Class,CUST-00798,Corporate,South,PROD-0085,Technology,Copiers,9,174.6,0.2,1257.12,330.08
ORD-002486,2024-05-27,2024-05-30,First Class,CUST-00691,Consumer,Central,PROD-0086,Furniture,Chairs,2,611.61,0.2,978.58,-31.62
ORD-002487,2026-06-12,2026-06-18,Standard Class,CUST-00789,Consumer,East,PROD-0087,Office Supplies,Art,2,398.35,0.0,796.7,-39.72
ORD-002488,2025-06-08,2025-06-11,Standard Class,CUST-00493,Consumer,South,PROD-0088,Technology,Copiers,1,31.48,0.1,28.33,2.76
ORD-002489,2025-11-15,2025-11-21,Standard Class,CUST-00121,Consumer,Central,PROD-0089,Technology,Accessories,6,729.47,0.1,3939.14,20.35
ORD-002490,2024-03-12,2024-03-17,Standard Class,CUST-00600,Corporate,South,PROD-0090,Office Supplies,Binders,10,40.84,0.0,408.4,91.22
ORD-002491,2023-04-28,2023-04-29,Same Day,CUST-00690,Consumer,Central,PROD-0091,Office Supplies,Paper,6,16.6,0.2,79.68,19.15
ORD-002492,2023-03-05,2023-03-09,Standard Class,CUST-00736,Corporate,East,PROD-0092,Technology,Machines,9,73.22,0.1,593.08,180.48
ORD-002493,2026-02-23,2026-02-27,Second Class,CUST-00395,Consumer,West,PROD-0093,Office Supplies,Binders,4,672.06,0.0,2688.24,538.33
ORD-002494,2025-09-28,2025-10-05,Standard Class,CUST-00168,Home Office,South,PROD-0094,Office Supplies,Storage,1,577.65,0.0,577.65,159.82
ORD-002495,2023-12-06,2023-12-10,First Class,CUST-00350,Home Office,West,PROD-0095,Technology,Machines,2,267.61,0.1,481.7,120.42
ORD-002496,2023-08-13,2023-08-19,Standard Class,CUST-00368,Corporate,West,PROD-0096,Office Supplies,Paper,4,509.34,0.0,2037.36,-36.31
ORD-002497,2023-09-20,2023-09-21,Second Class,CUST-00043,Corporate,South,PROD-0097,Technology,Phones,2,470.55,0.5,470.55,180.7
ORD-002498,2026-03-11,2026-03-15,Second Class,CUST-00408,Consumer,South,PROD-0098,Office Supplies,Storage,11,163.46,0.15,1528.35,546.52
ORD-002499,2025-02-14,2025-02-21,Standard Class,CUST-00376,Home Office,West,PROD-0099,Office Supplies,Paper,5,677.85,0.0,3389.25,352.06
ORD-002500,2023-04-03,2023-04-10,Standard Class,CUST-00019,Corporate,East,PROD-0100,Technology,Copiers,4,714.07,0.1,2570.65,764.24
ORD-002501,2023-05-20,2023-05-22,Standard Class,CUST-00559,Home Office,East,PROD-0101,Furniture,Chairs,10,332.84,0.0,3328.4,599.62
ORD-002502,2025-07-10,2025-07-15,First Class,CUST-00607,Corporate,West,PROD-0102,Technology,Accessories,8,384.49,0.0,3075.92,983.26
ORD-002503,2025-10-08,2025-10-15,Standard Class,CUST-00861,Consumer,East,PROD-0103,Furniture,Furnishings,11,337.2,0.0,3709.2,258.05
ORD-002504,2025-02-03,2025-02-06,Standard Class,CUST-00044,Consumer,West,PROD-0104,Office Supplies,Binders,9,225.11,0.15,1722.09,299.72
ORD-002505,2023-02-28,2023-03-06,First Class,CUST-00377,Consumer,East,PROD-0105,Office Supplies,Storage,6,379.54,0.2,1821.79,331.48
ORD-002506,2024-07-25,2024-07-28,Standard Class,CUST-00197,Corporate,West,PROD-0106,Technology,Machines,10,281.65,0.0,2816.5,-206.17
ORD-002507,2024-04-05,2024-04-11,Standard Class,CUST-00613,Home Office,South,PROD-0107,Office Supplies,Paper,5,251.38,0.0,1256.9,101.18
ORD-002508,2023-06-22,2023-06-23,Standard Class,CUST-00154,Corporate,Central,PROD-0108,Technology,Machines,3,164.19,0.0,492.57,102.55
ORD-002509,2024-02-14,2024-02-16,Standard Class,CUST-00118,Consumer,South,PROD-0109,Furniture,Chairs,2,527.58,0.3,738.61,137.36
ORD-002510,2024-04-05,2024-04-11,Second Class,CUST-00128,Corporate,East,PROD-0110,Office Supplies,Labels,6,778.18,0.0,4669.08,559.74
ORD-002511,2026-04-15,2026-04-20,Standard Class,CUST-00270,Consumer,West,PROD-0111,Office Supplies,Paper,9,697.32,0.1,5648.29,399.85
ORD-002512,2023-11-03,2023-11-10,Standard Class,CUST-00840,Corporate,Central,PROD-0112,Office Supplies,Binders,2,548.66,0.1,987.59,-60.89
ORD-002513,2023-04-28,2023-05-03,Second Class,CUST-00281,Consumer,East,PROD-0113,Furniture,Bookcases,5,730.17,0.0,3650.85,1065.1
ORD-002514,2024-11-16,2024-11-22,Second Class,CUST-00850,Consumer,South,PROD-0114,Technology,Phones,8,570.19,0.15,3877.29,482.26
ORD-002515,2025-01-28,2025-02-03,Standard Class,CUST-00102,Consumer,South,PROD-0115,Office Supplies,Labels,8,728.88,0.0,5831.04,-554.53
ORD-002516,2025-04-09,2025-04-14,Standard Class,CUST-00094,Home Office,West,PROD-0116,Office Supplies,Storage,4,204.76,0.0,819.04,220.02
ORD-002517,2023-09-28,2023-09-30,Same Day,CUST-00856,Corporate,South,PROD-0117,Furniture,Tables,6,488.23,0.0,2929.38,62.17
ORD-002518,2025-02-06,2025-02-07,Standard Class,CUST-00770,Corporate,East,PROD-0118,Furniture,Furnishings,4,41.55,0.15,141.27,31.21
ORD-002519,2025-07-28,2025-08-01,Standard Class,CUST-00868,Consumer,West,PROD-0119,Office Supplies,Labels,9,638.41,0.0,5745.69,-119.25
ORD-002520,2023-05-01,2023-05-08,Standard Class,CUST-00333,Consumer,East,PROD-0120,Technology,Copiers,11,644.07,0.2,5667.82,-49.31
ORD-002521,2023-02-22,2023-03-01,Standard Class,CUST-00827,Consumer,East,PROD-0121,Office Supplies,Storage,1,139.9,0.0,139.9,34.85
ORD-002522,2023-02-27,2023-03-01,Second Class,CUST-00881,Corporate,East,PROD-0122,Office Supplies,Paper,1,183.67,0.0,183.67,22.04
ORD-002523,2024-04-28,2024-05-04,Standard Class,CUST-00597,Consumer,East,PROD-0123,Technology,Machines,10,410.42,0.0,4104.2,149.23
ORD-002524,2024-02-27,2024-03-04,Standard Class,CUST-00522,Home Office,West,PROD-0124,Furniture,Tables,9,892.64,0.1,7230.38,2093.94
